,X,Y
8771, 17138, 34279
8772, 1345, 2693
8773, 23876, 47755
8774, 408, 819
8775, 13297, 26597
8776, 4504, 9011
8777, 25215, 50433
8778, 6759, 13521
8779, 1309, 2621
8780, 28014, 56031
8781, 7807, 15617
8782, 25376, 50755
8783, 26672, 53347
8784, 4307, 8617
8785, 7523, 15049
8786, 6781, 13565
8787, 22597, 45197
8788, 26458, 52919
8789, 27072, 54147
8790, 919, 1841
8791, 22903, 45809
8792, 23757, 47517
8793, 13965, 27933
8794, 16948, 33899
8795, 18427, 36857
8796, 8735, 17473
8797, 24636, 49275
8798, 21364, 42731
8799, 608, 1219
8800, 16034, 32071
8801, 2346, 4695
8802, 23687, 47377
8803, 21253, 42509
8804, 16762, 33527
8805, 21817, 43637
8806, 15825, 31653
8807, 5372, 10747
8808, 10066, 20135
8809, 2235, 4473
8810, 15216, 30435
8811, 2239, 4481
8812, 18510, 37023
8813, 3731, 7465
8814, 1437, 2877
8815, 11120, 22243
8816, 25152, 50307
8817, 10646, 21295
8818, 2369, 4741
8819, 29877, 59757
8820, 4894, 9791
8821, 21816, 43635
8822, 5147, 10297
8823, 28755, 57513
8824, 22452, 44907
8825, 6500, 13003
8826, 26895, 53793
8827, 1866, 3735
8828, 25238, 50479
8829, 21931, 43865
8830, 14512, 29027
8831, 14658, 29319
8832, 24409, 48821
8833, 18337, 36677
8834, 18769, 37541
8835, 228, 459
8836, 210, 423
8837, 20612, 41227
8838, 11081, 22165
8839, 12428, 24859
8840, 8895, 17793
8841, 15903, 31809
8842, 28229, 56461
8843, 3694, 7391
8844, 13781, 27565
8845, 6894, 13791
8846, 16611, 33225
8847, 22966, 45935
8848, 4058, 8119
8849, 18819, 37641
8850, 11900, 23803
8851, 5924, 11851
8852, 28196, 56395
8853, 28456, 56915
8854, 28480, 56963
8855, 26104, 52211
8856, 23425, 46853
8857, 29126, 58255
8858, 2393, 4789
8859, 3323, 6649
8860, 6440, 12883
8861, 3334, 6671
8862, 27497, 54997
8863, 22718, 45439
8864, 5104, 10211
8865, 17077, 34157
8866, 6021, 12045
8867, 12070, 24143
8868, 14784, 29571
8869, 10861, 21725
8870, 22567, 45137
8871, 1784, 3571
8872, 17223, 34449
8873, 25714, 51431
8874, 11662, 23327
8875, 23506, 47015
8876, 17901, 35805
8877, 13274, 26551
8878, 1161, 2325
8879, 9611, 19225
8880, 8713, 17429
8881, 1009, 2021
8882, 13892, 27787
8883, 15515, 31033
8884, 8532, 17067
8885, 23771, 47545
8886, 14945, 29893
8887, 18926, 37855
8888, 22942, 45887
8889, 2939, 5881
8890, 16202, 32407
8891, 17172, 34347
8892, 10175, 20353
8893, 148, 299
8894, 7366, 14735
8895, 25229, 50461
8896, 22225, 44453
8897, 11054, 22111
8898, 21707, 43417
8899, 20, 43
8900, 18332, 36667
8901, 21052, 42107
8902, 5780, 11563
8903, 8537, 17077
8904, 11346, 22695
8905, 12667, 25337
8906, 706, 1415
8907, 2595, 5193
8908, 11389, 22781
8909, 23965, 47933
8910, 22759, 45521
8911, 70, 143
8912, 1333, 2669
8913, 13223, 26449
8914, 9585, 19173
8915, 22049, 44101
8916, 1126, 2255
8917, 22424, 44851
8918, 27044, 54091
8919, 24507, 49017
8920, 10097, 20197
8921, 1611, 3225
8922, 27643, 55289
8923, 1952, 3907
8924, 5186, 10375
8925, 16030, 32063
8926, 16880, 33763
8927, 5942, 11887
8928, 1634, 3271
8929, 1492, 2987
8930, 4810, 9623
8931, 13173, 26349
8932, 2382, 4767
8933, 19256, 38515
8934, 1927, 3857
8935, 2166, 4335
8936, 25928, 51859
8937, 12035, 24073
8938, 20506, 41015
8939, 12650, 25303
8940, 16748, 33499
8941, 12416, 24835
8942, 5414, 10831
8943, 25599, 51201
8944, 2502, 5007
8945, 1902, 3807
8946, 4012, 8027
8947, 18623, 37249
8948, 26578, 53159
8949, 11430, 22863
8950, 13617, 27237
8951, 7913, 15829
8952, 2356, 4715
8953, 22014, 44031
8954, 18756, 37515
8955, 11428, 22859
8956, 2201, 4405
8957, 26988, 53979
8958, 5135, 10273
8959, 27457, 54917
8960, 25869, 51741
8961, 11119, 22241
8962, 26411, 52825
8963, 18625, 37253
8964, 24910, 49823
8965, 11434, 22871
8966, 25785, 51573
8967, 8855, 17713
8968, 22929, 45861
8969, 15058, 30119
8970, 15534, 31071
8971, 23983, 47969
8972, 164, 331
8973, 22731, 45465
8974, 21614, 43231
8975, 16302, 32607
8976, 25636, 51275
8977, 526, 1055
8978, 3229, 6461
8979, 28028, 56059
8980, 240, 483
8981, 15694, 31391
8982, 6449, 12901
8983, 13056, 26115
8984, 1709, 3421
8985, 16987, 33977
8986, 8140, 16283
8987, 762, 1527
8988, 21164, 42331
8989, 14150, 28303
8990, 4170, 8343
8991, 1847, 3697
8992, 6457, 12917
8993, 18630, 37263
8994, 27541, 55085
8995, 2096, 4195
8996, 5876, 11755
8997, 8666, 17335
8998, 27841, 55685
8999, 21940, 43883
9000, 22677, 45357
9001, 1712, 3427
9002, 18517, 37037
9003, 3832, 7667
9004, 2572, 5147
9005, 5830, 11663
9006, 182, 367
9007, 2828, 5659
9008, 11447, 22897
9009, 1311, 2625
9010, 14315, 28633
9011, 4448, 8899
9012, 2216, 4435
9013, 2472, 4947
9014, 21964, 43931
9015, 1622, 3247
9016, 8518, 17039
9017, 26411, 52825
9018, 15420, 30843
9019, 9273, 18549
9020, 25699, 51401
9021, 29300, 58603
9022, 665, 1333
9023, 18335, 36673
9024, 11597, 23197
9025, 24226, 48455
9026, 15793, 31589
9027, 14539, 29081
9028, 27225, 54453
9029, 27152, 54307
9030, 456, 915
9031, 4230, 8463
9032, 5565, 11133
9033, 6245, 12493
9034, 439, 881
9035, 14671, 29345
9036, 8588, 17179
9037, 16057, 32117
9038, 7351, 14705
9039, 1904, 3811
9040, 24552, 49107
9041, 6905, 13813
9042, 12606, 25215
9043, 67, 137
9044, 15219, 30441
9045, 1372, 2747
9046, 28457, 56917
9047, 3077, 6157
9048, 21510, 43023
9049, 13366, 26735
9050, 28475, 56953
9051, 24282, 48567
9052, 21414, 42831
9053, 1037, 2077
9054, 20405, 40813
9055, 15617, 31237
9056, 4019, 8041
9057, 16843, 33689
9058, 2551, 5105
9059, 5529, 11061
9060, 19043, 38089
9061, 22676, 45355
9062, 10629, 21261
9063, 148, 299
9064, 10351, 20705
9065, 18872, 37747
9066, 1613, 3229
9067, 17595, 35193
9068, 12044, 24091
9069, 14571, 29145
9070, 12296, 24595
9071, 2498, 4999
9072, 24093, 48189
9073, 25299, 50601
9074, 7232, 14467
9075, 20158, 40319
9076, 15015, 30033
9077, 19889, 39781
9078, 11633, 23269
9079, 11268, 22539
9080, 23941, 47885
9081, 27972, 55947
9082, 3442, 6887
9083, 18964, 37931
9084, 23133, 46269
9085, 15851, 31705
9086, 24886, 49775
9087, 11237, 22477
9088, 4818, 9639
9089, 6921, 13845
9090, 21918, 43839
9091, 19874, 39751
9092, 18939, 37881
9093, 21677, 43357
9094, 28305, 56613
9095, 1894, 3791
9096, 3092, 6187
9097, 18547, 37097
9098, 19535, 39073
9099, 3397, 6797
9100, 15988, 31979
9101, 421, 845
9102, 23298, 46599
9103, 12427, 24857
9104, 27583, 55169
9105, 9382, 18767
9106, 8343, 16689
9107, 17992, 35987
9108, 8285, 16573
9109, 10641, 21285
9110, 7371, 14745
9111, 22284, 44571
9112, 27435, 54873
9113, 10781, 21565
9114, 28553, 57109
9115, 1727, 3457
9116, 22128, 44259
9117, 18116, 36235
9118, 14707, 29417
9119, 3284, 6571
9120, 27922, 55847
9121, 26404, 52811
9122, 27327, 54657
9123, 1007, 2017
9124, 8202, 16407
9125, 22949, 45901
9126, 29764, 59531
9127, 14981, 29965
9128, 8213, 16429
9129, 5724, 11451
9130, 3796, 7595
9131, 25331, 50665
9132, 2684, 5371
9133, 10543, 21089
9134, 3277, 6557
9135, 25586, 51175
9136, 12599, 25201
9137, 1850, 3703
9138, 27115, 54233
9139, 1001, 2005
9140, 13694, 27391
9141, 21362, 42727
9142, 3424, 6851
9143, 15524, 31051
9144, 3680, 7363
9145, 22152, 44307
9146, 29223, 58449
9147, 2371, 4745
9148, 18887, 37777
9149, 11793, 23589
9150, 10645, 21293
9151, 3158, 6319
9152, 14555, 29113
9153, 435, 873
9154, 27697, 55397
9155, 20359, 40721
9156, 10102, 20207
9157, 402, 807
9158, 11461, 22925
9159, 25464, 50931
9160, 10200, 20403
9161, 2364, 4731
9162, 25013, 50029
9163, 2511, 5025
9164, 18077, 36157
9165, 21457, 42917
9166, 864, 1731
9167, 8111, 16225
9168, 15084, 30171
9169, 1367, 2737
9170, 10213, 20429
9171, 778, 1559
9172, 26352, 52707
9173, 9373, 18749
9174, 4952, 9907
9175, 16468, 32939
9176, 15500, 31003
9177, 12879, 25761
9178, 196, 395
9179, 20393, 40789
9180, 23114, 46231
9181, 8729, 17461
9182, 18115, 36233
9183, 2801, 5605
9184, 29845, 59693
9185, 28431, 56865
9186, 2972, 5947
9187, 15219, 30441
9188, 24361, 48725
9189, 20301, 40605
9190, 20029, 40061
9191, 2711, 5425
9192, 19143, 38289
9193, 19162, 38327
9194, 26522, 53047
9195, 14817, 29637
9196, 2861, 5725
9197, 14803, 29609
9198, 5492, 10987
9199, 7755, 15513
9200, 1045, 2093
9201, 28101, 56205
9202, 3628, 7259
9203, 18610, 37223
9204, 17821, 35645
9205, 2650, 5303
9206, 1754, 3511
9207, 1140, 2283
9208, 20247, 40497
9209, 20792, 41587
9210, 24474, 48951
9211, 24984, 49971
9212, 20962, 41927
9213, 25894, 51791
9214, 27174, 54351
9215, 7471, 14945
9216, 680, 1363
9217, 18544, 37091
9218, 2426, 4855
9219, 18105, 36213
9220, 27145, 54293
9221, 6797, 13597
9222, 21203, 42409
9223, 16635, 33273
9224, 5193, 10389
9225, 22784, 45571
9226, 18217, 36437
9227, 7984, 15971
9228, 26949, 53901
9229, 10108, 20219
9230, 7840, 15683
9231, 20045, 40093
9232, 16556, 33115
9233, 25419, 50841
9234, 21609, 43221
9235, 25481, 50965
9236, 1643, 3289
9237, 1521, 3045
9238, 1038, 2079
9239, 13341, 26685
9240, 873, 1749
9241, 6924, 13851
9242, 6078, 12159
9243, 6728, 13459
9244, 7797, 15597
9245, 19838, 39679
9246, 12518, 25039
9247, 2967, 5937
9248, 10621, 21245
9249, 20430, 40863
9250, 2513, 5029
9251, 25699, 51401
9252, 3840, 7683
9253, 9164, 18331
9254, 896, 1795
9255, 3227, 6457
9256, 29637, 59277
9257, 1396, 2795
9258, 11021, 22045
9259, 22980, 45963
9260, 8398, 16799
9261, 2021, 4045
9262, 4924, 9851
9263, 21053, 42109
9264, 18824, 37651
9265, 23731, 47465
9266, 13892, 27787
9267, 13768, 27539
9268, 580, 1163
9269, 11433, 22869
9270, 27421, 54845
9271, 28486, 56975
9272, 1466, 2935
9273, 19346, 38695
9274, 2827, 5657
9275, 21442, 42887
9276, 20972, 41947
9277, 17770, 35543
9278, 1786, 3575
9279, 21169, 42341
9280, 4986, 9975
9281, 9713, 19429
9282, 19017, 38037
9283, 1608, 3219
9284, 14581, 29165
9285, 19024, 38051
9286, 16891, 33785
9287, 1791, 3585
9288, 15525, 31053
9289, 207, 417
9290, 16876, 33755
9291, 2165, 4333
9292, 5550, 11103
9293, 12006, 24015
9294, 13938, 27879
9295, 164, 331
9296, 12352, 24707
9297, 9411, 18825
9298, 29540, 59083
9299, 8310, 16623
9300, 13839, 27681
9301, 10187, 20377
9302, 24623, 49249
9303, 24231, 48465
9304, 15107, 30217
9305, 29332, 58667
9306, 10790, 21583
9307, 23565, 47133
9308, 8752, 17507
9309, 19250, 38503
9310, 28954, 57911
9311, 8966, 17935
9312, 20232, 40467
9313, 16289, 32581
9314, 8747, 17497
9315, 26369, 52741
9316, 415, 833
9317, 355, 713
9318, 29917, 59837
9319, 23872, 47747
9320, 9808, 19619
9321, 9321, 18645
9322, 15983, 31969
9323, 4828, 9659
9324, 20431, 40865
9325, 17719, 35441
9326, 3944, 7891
9327, 25609, 51221
9328, 14, 31
9329, 23108, 46219
9330, 20338, 40679
9331, 875, 1753
9332, 17076, 34155
9333, 13471, 26945
9334, 19307, 38617
9335, 27081, 54165
9336, 11546, 23095
9337, 29656, 59315
9338, 27066, 54135
9339, 1, 5
9340, 26920, 53843
9341, 28958, 57919
9342, 943, 1889
9343, 24861, 49725
9344, 20112, 40227
9345, 26021, 52045
9346, 19534, 39071
9347, 213, 429
9348, 1608, 3219
9349, 20555, 41113
9350, 7038, 14079
9351, 12629, 25261
9352, 19502, 39007
9353, 24186, 48375
9354, 22333, 44669
9355, 5487, 10977
9356, 1511, 3025
9357, 23632, 47267
9358, 26950, 53903
9359, 15092, 30187
9360, 1977, 3957
9361, 28669, 57341
9362, 4629, 9261
9363, 1856, 3715
9364, 27930, 55863
9365, 9325, 18653
9366, 22778, 45559
9367, 11315, 22633
9368, 7833, 15669
9369, 1832, 3667
9370, 17005, 34013
9371, 21815, 43633
9372, 9403, 18809
9373, 23926, 47855
9374, 16545, 33093
9375, 9598, 19199
9376, 26744, 53491
9377, 13510, 27023
9378, 4700, 9403
9379, 27532, 55067
9380, 7639, 15281
9381, 21072, 42147
9382, 1029, 2061
9383, 11766, 23535
9384, 11687, 23377
9385, 17914, 35831
9386, 18175, 36353
9387, 57, 117
9388, 26480, 52963
9389, 9336, 18675
9390, 21301, 42605
9391, 701, 1405
9392, 4009, 8021
9393, 11448, 22899
9394, 1782, 3567
9395, 2411, 4825
9396, 7723, 15449
9397, 23677, 47357
9398, 980, 1963
9399, 61, 125
9400, 16614, 33231
9401, 14410, 28823
9402, 12519, 25041
9403, 9766, 19535
9404, 419, 841
9405, 19073, 38149
9406, 14727, 29457
9407, 15538, 31079
9408, 22313, 44629
9409, 7628, 15259
9410, 16890, 33783
9411, 2415, 4833
9412, 22740, 45483
9413, 14012, 28027
9414, 16539, 33081
9415, 15531, 31065
9416, 11811, 23625
9417, 20656, 41315
9418, 19548, 39099
9419, 5839, 11681
9420, 2241, 4485
9421, 25081, 50165
9422, 8285, 16573
9423, 16765, 33533
9424, 23014, 46031
9425, 11067, 22137
9426, 2189, 4381
9427, 12327, 24657
9428, 25294, 50591
9429, 22038, 44079
9430, 24496, 48995
9431, 18688, 37379
9432, 10603, 21209
9433, 26374, 52751
9434, 13777, 27557
9435, 1542, 3087
9436, 9559, 19121
9437, 1672, 3347
9438, 6330, 12663
9439, 10048, 20099
9440, 14604, 29211
9441, 25983, 51969
9442, 11474, 22951
9443, 23108, 46219
9444, 19287, 38577
9445, 16597, 33197
9446, 10087, 20177
9447, 1485, 2973
9448, 5386, 10775
9449, 18533, 37069
9450, 10749, 21501
9451, 20907, 41817
9452, 450, 903
9453, 27929, 55861
9454, 26597, 53197
9455, 29227, 58457
9456, 27656, 55315
9457, 23119, 46241
9458, 18961, 37925
9459, 8313, 16629
9460, 27627, 55257
9461, 7810, 15623
9462, 1318, 2639
9463, 24179, 48361
9464, 20878, 41759
9465, 18214, 36431
9466, 21971, 43945
9467, 1760, 3523
9468, 6702, 13407
9469, 29651, 59305
9470, 22370, 44743
9471, 6576, 13155
9472, 4232, 8467
9473, 9382, 18767
9474, 10380, 20763
9475, 7557, 15117
9476, 14408, 28819
9477, 18405, 36813
9478, 21138, 42279
9479, 14963, 29929
9480, 3524, 7051
9481, 19169, 38341
9482, 9865, 19733
9483, 29188, 58379
9484, 28138, 56279
9485, 12833, 25669
9486, 1269, 2541
9487, 6272, 12547
9488, 14967, 29937
9489, 1932, 3867
9490, 17306, 34615
9491, 29547, 59097
9492, 3691, 7385
9493, 22279, 44561
9494, 9615, 19233
9495, 8526, 17055
9496, 5817, 11637
9497, 24688, 49379
9498, 6548, 13099
9499, 11963, 23929
9500, 25410, 50823
9501, 2218, 4439
9502, 12965, 25933
9503, 1883, 3769
9504, 17412, 34827
9505, 18443, 36889
9506, 3792, 7587
9507, 23402, 46807
9508, 1679, 3361
9509, 14130, 28263
9510, 8259, 16521
9511, 150, 303
9512, 10169, 20341
9513, 18924, 37851
9514, 3241, 6485
9515, 14307, 28617
9516, 19859, 39721
9517, 12633, 25269
9518, 5815, 11633
9519, 467, 937
9520, 7580, 15163
9521, 10570, 21143
9522, 17921, 35845
9523, 13828, 27659
9524, 17204, 34411
9525, 13550, 27103
9526, 16659, 33321
9527, 12570, 25143
9528, 14931, 29865
9529, 3758, 7519
9530, 3517, 7037
9531, 623, 1249
9532, 12922, 25847
9533, 20309, 40621
9534, 11182, 22367
9535, 27736, 55475
9536, 7658, 15319
9537, 4212, 8427
9538, 15684, 31371
9539, 6906, 13815
9540, 16661, 33325
9541, 3589, 7181
9542, 12963, 25929
9543, 1772, 3547
9544, 22098, 44199
9545, 2894, 5791
9546, 11013, 22029
9547, 22351, 44705
9548, 6612, 13227
9549, 2520, 5043
9550, 81, 165
9551, 1084, 2171
9552, 20957, 41917
9553, 19137, 38277
9554, 12526, 25055
9555, 26956, 53915
9556, 10031, 20065
9557, 383, 769
9558, 7129, 14261
9559, 24926, 49855
9560, 25028, 50059
9561, 422, 847
9562, 17141, 34285
9563, 20372, 40747
9564, 23998, 47999
9565, 26139, 52281
9566, 1955, 3913
9567, 14751, 29505
9568, 19617, 39237
9569, 4778, 9559
9570, 5523, 11049
9571, 22333, 44669
9572, 5824, 11651
9573, 24485, 48973
9574, 28634, 57271
9575, 15103, 30209
9576, 28917, 57837
9577, 10446, 20895
9578, 21572, 43147
9579, 800, 1603
9580, 1381, 2765
9581, 17271, 34545
9582, 26859, 53721
9583, 27315, 54633
9584, 627, 1257
9585, 8168, 16339
9586, 26632, 53267
9587, 588, 1179
9588, 1556, 3115
9589, 6657, 13317
9590, 15882, 31767
9591, 14754, 29511
9592, 5747, 11497
9593, 15649, 31301
9594, 19941, 39885
9595, 6307, 12617
9596, 24310, 48623
9597, 2582, 5167
9598, 20397, 40797
9599, 26857, 53717
9600, 25233, 50469
9601, 14197, 28397
9602, 2099, 4201
9603, 2571, 5145
9604, 23161, 46325
9605, 21340, 42683
9606, 527, 1057
9607, 15959, 31921
9608, 13067, 26137
9609, 4150, 8303
9610, 24334, 48671
9611, 14062, 28127
9612, 15294, 30591
9613, 15087, 30177
9614, 15278, 30559
9615, 2289, 4581
9616, 4951, 9905
9617, 15240, 30483
9618, 21240, 42483
9619, 27147, 54297
9620, 9308, 18619
9621, 28606, 57215
9622, 29645, 59293
9623, 63, 129
9624, 17866, 35735
9625, 6374, 12751
9626, 18229, 36461
9627, 10451, 20905
9628, 21514, 43031
9629, 24860, 49723
9630, 20723, 41449
9631, 12988, 25979
9632, 22050, 44103
9633, 15260, 30523
9634, 24157, 48317
9635, 205, 413
9636, 809, 1621
9637, 9328, 18659
9638, 22378, 44759
9639, 26234, 52471
9640, 15357, 30717
9641, 844, 1691
9642, 9741, 19485
9643, 9010, 18023
9644, 19768, 39539
9645, 13750, 27503
9646, 10177, 20357
9647, 29053, 58109
9648, 3423, 6849
9649, 1129, 2261
9650, 23909, 47821
9651, 2145, 4293
9652, 11101, 22205
9653, 2044, 4091
9654, 19787, 39577
9655, 1099, 2201
9656, 16688, 33379
9657, 16575, 33153
9658, 19340, 38683
9659, 18989, 37981
9660, 2483, 4969
9661, 26086, 52175
9662, 7326, 14655
9663, 931, 1865
9664, 444, 891
9665, 12265, 24533
9666, 9768, 19539
9667, 4746, 9495
9668, 11190, 22383
9669, 8746, 17495
9670, 8724, 17451
9671, 15602, 31207
9672, 3889, 7781
9673, 6105, 12213
9674, 2022, 4047
9675, 16675, 33353
9676, 17129, 34261
9677, 6164, 12331
9678, 8269, 16541
9679, 27359, 54721
9680, 12837, 25677
9681, 13651, 27305
9682, 456, 915
9683, 3559, 7121
9684, 15665, 31333
9685, 1748, 3499
9686, 7851, 15705
9687, 2497, 4997
9688, 15885, 31773
9689, 13426, 26855
9690, 1634, 3271
9691, 15031, 30065
9692, 17767, 35537
9693, 1723, 3449
9694, 2005, 4013
9695, 1779, 3561
9696, 9159, 18321
9697, 1010, 2023
9698, 18028, 36059
9699, 8170, 16343
9700, 4874, 9751
9701, 12242, 24487
9702, 22581, 45165
9703, 2583, 5169
9704, 5137, 10277
9705, 14244, 28491
9706, 26436, 52875
9707, 2250, 4503
9708, 21690, 43383
9709, 23123, 46249
9710, 23674, 47351
9711, 28576, 57155
9712, 12815, 25633
9713, 23822, 47647
9714, 4953, 9909
9715, 24596, 49195
9716, 10942, 21887
9717, 1006, 2015
9718, 22, 47
9719, 23894, 47791
9720, 21962, 43927
9721, 18376, 36755
9722, 1728, 3459
9723, 11387, 22777
9724, 12671, 25345
9725, 9589, 19181
9726, 11201, 22405
9727, 28870, 57743
9728, 24235, 48473
9729, 20496, 40995
9730, 13523, 27049
9731, 23846, 47695
9732, 7179, 14361
9733, 17584, 35171
9734, 13300, 26603
9735, 7935, 15873
9736, 5636, 11275
9737, 8311, 16625
9738, 10957, 21917
9739, 26157, 52317
9740, 24211, 48425
9741, 2234, 4471
9742, 22383, 44769
9743, 11847, 23697
9744, 8583, 17169
9745, 24161, 48325
9746, 10799, 21601
9747, 11552, 23107
9748, 26862, 53727
9749, 16529, 33061
9750, 19892, 39787
9751, 2708, 5419
9752, 1485, 2973
9753, 8841, 17685
9754, 30, 63
9755, 17793, 35589
9756, 28948, 57899
9757, 922, 1847
9758, 25993, 51989
9759, 27155, 54313
9760, 14544, 29091
9761, 16763, 33529
9762, 27395, 54793
9763, 2069, 4141
9764, 19875, 39753
9765, 27659, 55321
9766, 13178, 26359
9767, 16804, 33611
9768, 17521, 35045
9769, 25624, 51251
9770, 15657, 31317
9771, 14678, 29359
9772, 24669, 49341
9773, 17296, 34595
9774, 20565, 41133
9775, 2396, 4795
9776, 964, 1931
9777, 28694, 57391
9778, 14115, 28233
9779, 8724, 17451
9780, 4263, 8529
9781, 10151, 20305
9782, 10156, 20315
9783, 20738, 41479
9784, 12159, 24321
9785, 16509, 33021
9786, 5203, 10409
9787, 8143, 16289
9788, 22028, 44059
9789, 8243, 16489
9790, 22103, 44209
9791, 9362, 18727
9792, 7327, 14657
9793, 11819, 23641
9794, 26276, 52555
9795, 10063, 20129
9796, 21177, 42357
9797, 17709, 35421
9798, 6383, 12769
9799, 16573, 33149
9800, 12994, 25991
9801, 26704, 53411
9802, 3329, 6661
9803, 22093, 44189
9804, 2254, 4511
9805, 16158, 32319
9806, 19027, 38057
9807, 5991, 11985
9808, 5310, 10623
9809, 7411, 14825
9810, 14812, 29627
9811, 24567, 49137
9812, 24275, 48553
9813, 6054, 12111
9814, 29223, 58449
9815, 9256, 18515
9816, 6216, 12435
9817, 29035, 58073
9818, 2472, 4947
9819, 18799, 37601
9820, 22097, 44197
9821, 23032, 46067
9822, 25424, 50851
