,X,Y,Z
8853, 41, 8326, 28344
8854, 68, 1631, 14145
8855, 25, 22328, 68238
8856, 46, 21996, 70224
8857, 53, 27785, 88977
8858, 94, 3882, 29322
8859, 56, 3347, 16317
8860, 35, 23871, 74067
8861, 37, 26659, 82719
8862, 8, 149, 579
8863, 35, 3332, 12450
8864, 39, 11111, 36379
8865, 94, 11649, 52623
8866, 90, 831, 18697
8867, 73, 27045, 91797
8868, 2, 13502, 40518
8869, 5, 2245, 6789
8870, 72, 235, 11077
8871, 29, 17345, 53721
8872, 45, 3439, 14371
8873, 23, 1158, 4536
8874, 68, 288, 10116
8875, 6, 16087, 48337
8876, 53, 509, 7149
8877, 83, 17998, 67776
8878, 41, 18297, 58257
8879, 81, 17821, 66589
8880, 13, 2700, 8442
8881, 96, 15130, 63826
8882, 22, 1623, 5841
8883, 10, 7803, 23613
8884, 62, 19798, 67086
8885, 76, 5085, 26811
8886, 39, 18538, 58660
8887, 10, 20492, 61680
8888, 80, 4936, 27612
8889, 62, 4606, 21510
8890, 29, 22348, 68730
8891, 22, 21920, 66732
8892, 99, 13410, 59836
8893, 37, 9174, 30264
8894, 17, 12582, 38328
8895, 47, 9148, 31866
8896, 56, 282, 7122
8897, 39, 20787, 65407
8898, 65, 22840, 76974
8899, 36, 1897, 8287
8900, 52, 1225, 9087
8901, 11, 679, 2283
8902, 67, 806, 11400
8903, 28, 5281, 17415
8904, 68, 1085, 12507
8905, 27, 22521, 69025
8906, 88, 19814, 74934
8907, 81, 1781, 18469
8908, 56, 5685, 23331
8909, 47, 28867, 91023
8910, 94, 28131, 102069
8911, 82, 6634, 33354
8912, 72, 21977, 76303
8913, 24, 11474, 35578
8914, 74, 22108, 77280
8915, 34, 21383, 66465
8916, 21, 18031, 54979
8917, 18, 24250, 73402
8918, 35, 19189, 60021
8919, 14, 24073, 72615
8920, 62, 20759, 69969
8921, 66, 3456, 19084
8922, 41, 2021, 9429
8923, 31, 15455, 48291
8924, 4, 7488, 22500
8925, 20, 4381, 13947
8926, 39, 16887, 53707
8927, 74, 20142, 71382
8928, 93, 14640, 61222
8929, 42, 2514, 11074
8930, 53, 474, 7044
8931, 86, 9934, 44598
8932, 18, 4736, 14860
8933, 32, 26254, 80814
8934, 39, 3729, 14233
8935, 9, 11467, 34567
8936, 12, 16029, 48379
8937, 78, 23961, 84055
8938, 36, 18963, 59485
8939, 59, 4965, 21861
8940, 87, 4937, 29953
8941, 17, 23789, 71949
8942, 39, 1451, 7399
8943, 14, 7312, 22332
8944, 87, 3864, 26734
8945, 42, 27848, 87076
8946, 54, 18569, 61543
8947, 16, 11765, 35811
8948, 86, 4596, 28584
8949, 46, 8540, 29856
8950, 22, 9584, 29724
8951, 97, 13679, 59859
8952, 36, 26009, 80623
8953, 60, 26447, 86545
8954, 97, 27446, 101160
8955, 62, 23951, 79545
8956, 18, 5657, 17623
8957, 62, 8251, 32445
8958, 64, 9543, 36825
8959, 39, 4632, 16942
8960, 86, 6745, 35031
8961, 96, 3886, 30094
8962, 13, 27682, 83388
8963, 93, 21636, 82210
8964, 68, 19602, 68058
8965, 7, 5419, 16359
8966, 78, 1498, 16666
8967, 65, 24701, 82557
8968, 45, 13009, 43081
8969, 95, 15783, 65403
8970, 68, 22167, 75753
8971, 7, 8293, 24981
8972, 7, 6008, 18126
8973, 62, 6925, 28467
8974, 65, 8467, 33855
8975, 24, 29135, 88561
8976, 86, 29115, 102141
8977, 99, 29499, 108103
8978, 15, 5917, 18205
8979, 21, 14851, 45439
8980, 10, 7715, 23349
8981, 24, 15363, 47245
8982, 50, 14873, 49623
8983, 41, 19070, 60576
8984, 23, 26383, 80211
8985, 24, 26539, 80773
8986, 9, 2942, 8992
8987, 75, 5488, 27718
8988, 31, 23854, 73488
8989, 89, 365, 16941
8990, 74, 3414, 21198
8991, 54, 12860, 44416
8992, 19, 6, 744
8993, 40, 6647, 23145
8994, 90, 4802, 30610
8995, 83, 12795, 52167
8996, 87, 13935, 56947
8997, 60, 1004, 10216
8998, 62, 24692, 81768
8999, 30, 17402, 54010
9000, 13, 5913, 18081
9001, 15, 24674, 74476
9002, 93, 7474, 39724
9003, 14, 10807, 32817
9004, 98, 258, 19986
9005, 0, 1586, 4762
9006, 75, 4698, 25348
9007, 16, 2232, 7212
9008, 82, 1025, 16527
9009, 62, 827, 10173
9010, 23, 15448, 47406
9011, 0, 17396, 52192
9012, 39, 6462, 22432
9013, 4, 20207, 60657
9014, 86, 11058, 47970
9015, 76, 20855, 74121
9016, 29, 11191, 35259
9017, 55, 5844, 23586
9018, 42, 13053, 42691
9019, 83, 66, 13980
9020, 81, 28861, 99709
9021, 79, 9460, 40866
9022, 64, 27749, 91443
9023, 43, 13145, 43137
9024, 33, 4213, 14821
9025, 34, 622, 4182
9026, 43, 1321, 7665
9027, 31, 11124, 35298
9028, 74, 7768, 34260
9029, 31, 29459, 90303
9030, 46, 24732, 78432
9031, 62, 11135, 41097
9032, 82, 25011, 88485
9033, 92, 28170, 101442
9034, 29, 2085, 7941
9035, 14, 27930, 84186
9036, 54, 28199, 90433
9037, 33, 3628, 13066
9038, 89, 27584, 98598
9039, 38, 25881, 80535
9040, 34, 3114, 11658
9041, 15, 29848, 89998
9042, 64, 29307, 96117
9043, 49, 22533, 72405
9044, 64, 29061, 95379
9045, 46, 14945, 49071
9046, 47, 23290, 74292
9047, 49, 16025, 52881
9048, 48, 18900, 61312
9049, 63, 15627, 54823
9050, 43, 27635, 86607
9051, 81, 1302, 17032
9052, 23, 3848, 12606
9053, 27, 15121, 46825
9054, 47, 29875, 94047
9055, 51, 22960, 74086
9056, 43, 12776, 42030
9057, 54, 16482, 55282
9058, 15, 7575, 23179
9059, 62, 27950, 91542
9060, 81, 4748, 27370
9061, 9, 25311, 76099
9062, 7, 2196, 6690
9063, 0, 11086, 33262
9064, 35, 18657, 58425
9065, 32, 20191, 62625
9066, 86, 16815, 65241
9067, 29, 25934, 79488
9068, 58, 15656, 53700
9069, 49, 9132, 32202
9070, 80, 2645, 20739
9071, 95, 2980, 26994
9072, 86, 4215, 27441
9073, 91, 8195, 41151
9074, 73, 13253, 50421
9075, 53, 17016, 56670
9076, 61, 21814, 72888
9077, 3, 7831, 23515
9078, 31, 27569, 84633
9079, 56, 17956, 60144
9080, 84, 6051, 32269
9081, 14, 25231, 76089
9082, 44, 161, 4359
9083, 81, 8123, 37495
9084, 29, 13903, 43395
9085, 9, 13315, 40111
9086, 17, 6272, 19398
9087, 68, 10623, 41121
9088, 53, 2718, 13776
9089, 57, 19587, 65263
9090, 1, 285, 861
9091, 14, 25449, 76743
9092, 8, 24907, 74853
9093, 1, 5009, 15033
9094, 36, 6810, 23026
9095, 65, 6053, 26613
9096, 69, 17122, 60892
9097, 54, 11042, 38962
9098, 52, 13329, 45399
9099, 94, 20244, 78408
9100, 71, 3140, 19506
9101, 14, 19489, 58863
9102, 67, 24554, 82644
9103, 70, 5576, 26532
9104, 34, 22310, 69246
9105, 40, 29419, 91461
9106, 70, 14966, 54702
9107, 10, 3979, 12141
9108, 22, 12947, 39813
9109, 70, 23508, 80328
9110, 88, 16280, 64332
9111, 14, 23641, 71319
9112, 95, 11109, 51381
9113, 20, 20384, 61956
9114, 93, 1558, 21976
9115, 75, 19681, 70297
9116, 52, 9424, 33684
9117, 54, 16395, 55021
9118, 20, 2572, 8520
9119, 40, 26376, 82332
9120, 84, 216, 14764
9121, 85, 13378, 54588
9122, 42, 27017, 84583
9123, 13, 14950, 45192
9124, 40, 6357, 22275
9125, 63, 1384, 12094
9126, 5, 6385, 19209
9127, 63, 1223, 11611
9128, 66, 1526, 13294
9129, 99, 27410, 101836
9130, 65, 2441, 15777
9131, 98, 9899, 48909
9132, 40, 14779, 47541
9133, 82, 22475, 80877
9134, 86, 24366, 87894
9135, 63, 26566, 87640
9136, 23, 26234, 79764
9137, 96, 9616, 47284
9138, 88, 206, 16110
9139, 2, 2944, 8844
9140, 24, 14299, 44053
9141, 95, 4693, 32133
9142, 85, 957, 17325
9143, 49, 13687, 45867
9144, 55, 23387, 76215
9145, 7, 3199, 9699
9146, 19, 9762, 30012
9147, 79, 7672, 35502
9148, 98, 22733, 87411
9149, 5, 20327, 61035
9150, 51, 15256, 50974
9151, 27, 5770, 18772
9152, 3, 15060, 45202
9153, 65, 20446, 69792
9154, 0, 4493, 13483
9155, 66, 24163, 81205
9156, 44, 1899, 9573
9157, 35, 883, 5103
9158, 42, 17878, 57166
9159, 16, 18161, 54999
9160, 60, 2141, 13627
9161, 17, 14063, 42771
9162, 83, 11353, 47841
9163, 75, 10323, 42223
9164, 28, 25549, 78219
9165, 88, 22250, 82242
9166, 25, 3985, 13209
9167, 27, 9693, 30541
9168, 12, 1200, 3892
9169, 42, 12339, 40549
9170, 14, 16654, 50358
9171, 64, 17047, 59337
9172, 26, 21326, 65334
9173, 79, 8795, 38871
9174, 70, 1218, 13458
9175, 11, 17854, 53808
9176, 19, 15812, 48162
9177, 25, 24938, 76068
9178, 5, 2933, 8853
9179, 18, 28481, 86095
9180, 57, 4229, 19189
9181, 54, 4697, 19927
9182, 91, 24418, 89820
9183, 35, 1813, 7893
9184, 98, 7892, 42888
9185, 38, 14231, 45585
9186, 18, 18584, 56404
9187, 97, 1650, 23772
9188, 36, 15180, 48136
9189, 74, 28037, 95067
9190, 19, 9099, 28023
9191, 95, 29285, 105909
9192, 98, 88, 19476
9193, 50, 457, 6375
9194, 77, 18112, 66198
9195, 79, 20556, 74154
9196, 82, 26811, 93885
9197, 84, 6590, 33886
9198, 21, 17236, 52594
9199, 96, 13388, 58600
9200, 13, 14345, 43377
9201, 47, 19218, 62076
9202, 48, 69, 4819
9203, 9, 270, 976
9204, 68, 13100, 48552
9205, 32, 11303, 35961
9206, 12, 25831, 77785
9207, 64, 16750, 58446
9208, 63, 10465, 39337
9209, 69, 22179, 76063
9210, 79, 80, 12726
9211, 39, 23803, 74455
9212, 65, 19000, 65454
9213, 81, 1008, 16150
9214, 66, 26541, 88339
9215, 94, 7290, 39546
9216, 5, 21271, 63867
9217, 93, 17325, 69277
9218, 56, 10475, 37701
9219, 15, 2355, 7519
9220, 52, 696, 7500
9221, 19, 9291, 28599
9222, 29, 29774, 91008
9223, 25, 23394, 71436
9224, 13, 25638, 77256
9225, 49, 21361, 68889
9226, 3, 17150, 51472
9227, 50, 23254, 74766
9228, 99, 26308, 98530
9229, 74, 12424, 48228
9230, 28, 3253, 11331
9231, 20, 14166, 43302
9232, 54, 18118, 60190
9233, 58, 28271, 91545
9234, 42, 22595, 71317
9235, 4, 21287, 63897
9236, 79, 17846, 66024
9237, 56, 4088, 18540
9238, 26, 7178, 22890
9239, 54, 7367, 27937
9240, 43, 13040, 42822
9241, 83, 13417, 54033
9242, 25, 28290, 86124
9243, 2, 17254, 51774
9244, 76, 17446, 63894
9245, 79, 13309, 52413
9246, 90, 1718, 21358
9247, 11, 15208, 45870
9248, 9, 15838, 47680
9249, 43, 3169, 13209
9250, 90, 3269, 26011
9251, 75, 4836, 25762
9252, 40, 27631, 86097
9253, 94, 7479, 40113
9254, 79, 14946, 57324
9255, 40, 5672, 20220
9256, 51, 27143, 86635
9257, 87, 13462, 55528
9258, 2, 19284, 57864
9259, 2, 17458, 52386
9260, 25, 15400, 47454
9261, 75, 27527, 93835
9262, 84, 15862, 61702
9263, 3, 4920, 14782
9264, 80, 14118, 55158
9265, 11, 21129, 63633
9266, 33, 25528, 78766
9267, 65, 1313, 12393
9268, 97, 14635, 62727
9269, 99, 28175, 104131
9270, 12, 16797, 50683
9271, 11, 3082, 9492
9272, 32, 12851, 40605
9273, 0, 765, 2299
9274, 40, 16571, 52917
9275, 88, 16067, 63693
9276, 32, 1888, 7716
9277, 58, 13102, 46038
9278, 58, 11966, 42630
9279, 46, 23887, 75897
9280, 80, 1383, 16953
9281, 11, 27121, 81609
9282, 49, 3686, 15864
9283, 53, 9575, 34347
9284, 5, 17713, 53193
9285, 3, 6280, 18862
9286, 29, 14340, 44706
9287, 34, 455, 3681
9288, 14, 2108, 6720
9289, 50, 17064, 56196
9290, 60, 18945, 64039
9291, 77, 18591, 67635
9292, 22, 1831, 6465
9293, 90, 23291, 86077
9294, 77, 26966, 92760
9295, 27, 27700, 84562
9296, 18, 20329, 61639
9297, 54, 28577, 91567
9298, 35, 21013, 65493
9299, 24, 9021, 28219
9300, 52, 1691, 10485
9301, 91, 9898, 46260
9302, 18, 14303, 43561
9303, 50, 886, 7662
9304, 21, 15593, 47665
9305, 63, 2718, 16096
9306, 3, 316, 970
9307, 56, 11088, 39540
9308, 84, 12725, 52291
9309, 81, 9973, 43045
9310, 83, 4614, 27624
9311, 76, 18031, 65649
9312, 4, 4084, 12288
9313, 6, 29855, 89641
9314, 40, 2062, 9390
9315, 5, 25131, 75447
9316, 94, 7359, 39753
9317, 39, 5758, 20320
9318, 52, 28534, 91014
9319, 42, 4624, 17404
9320, 81, 29955, 102991
9321, 12, 26087, 78553
9322, 19, 26949, 81573
9323, 57, 25694, 83584
9324, 5, 9730, 29244
9325, 71, 20261, 70869
9326, 73, 24854, 85224
9327, 62, 9865, 37287
9328, 80, 5584, 29556
9329, 55, 2245, 12789
9330, 22, 7577, 23703
9331, 97, 1161, 22305
9332, 19, 15318, 46680
9333, 14, 23051, 69549
9334, 13, 8464, 25734
9335, 67, 14155, 51447
9336, 18, 10578, 32386
9337, 68, 21388, 73416
9338, 14, 22995, 69381
9339, 18, 9551, 29305
9340, 72, 25045, 85507
9341, 21, 2657, 8857
9342, 92, 8909, 43659
9343, 60, 1497, 11695
9344, 85, 964, 17346
9345, 18, 1195, 4237
9346, 59, 5117, 22317
9347, 40, 13680, 44244
9348, 44, 16600, 53676
9349, 73, 22361, 77745
9350, 38, 8950, 29742
9351, 21, 15282, 46732
9352, 21, 9886, 30544
9353, 24, 18068, 55360
9354, 35, 4960, 17334
9355, 17, 21421, 64845
9356, 71, 14072, 52302
9357, 86, 22595, 82581
9358, 98, 14197, 61803
9359, 23, 26231, 79755
9360, 27, 20634, 63364
9361, 99, 151, 20059
9362, 10, 132, 600
9363, 17, 5335, 16587
9364, 55, 26509, 85581
9365, 99, 26737, 99817
9366, 12, 24433, 73591
9367, 43, 7114, 25044
9368, 12, 3503, 10801
9369, 63, 9735, 37147
9370, 85, 2, 14460
9371, 70, 2303, 16713
9372, 85, 19249, 72201
9373, 75, 27971, 95167
9374, 32, 4948, 16896
9375, 42, 16220, 52192
9376, 41, 18200, 57966
9377, 25, 12883, 39903
9378, 14, 3188, 9960
9379, 49, 19319, 62763
9380, 69, 16317, 58477
9381, 29, 23386, 71844
9382, 65, 21703, 73563
9383, 9, 2077, 6397
9384, 12, 21325, 64267
9385, 59, 19693, 66045
9386, 46, 29330, 92226
9387, 6, 4814, 14518
9388, 98, 6217, 37863
9389, 24, 18071, 55369
9390, 19, 16050, 48876
9391, 14, 4158, 12870
9392, 1, 1543, 4635
9393, 17, 3926, 12360
9394, 65, 29974, 98376
9395, 99, 16598, 69400
9396, 71, 11567, 44787
9397, 94, 29212, 105312
9398, 47, 5440, 20742
9399, 40, 25906, 80922
9400, 10, 16447, 49545
9401, 76, 2639, 19473
9402, 49, 4808, 19230
9403, 57, 29345, 94537
9404, 25, 27656, 84222
9405, 88, 24649, 89439
9406, 98, 21977, 85143
9407, 46, 6056, 22404
9408, 42, 46, 3670
9409, 50, 21977, 70935
9410, 34, 2994, 11298
9411, 4, 4222, 12702
9412, 7, 26540, 79722
9413, 47, 25280, 80262
9414, 88, 18214, 70134
9415, 96, 19345, 76471
9416, 56, 29006, 93294
9417, 3, 8500, 25522
9418, 42, 28956, 90400
9419, 30, 24064, 73996
9420, 16, 26677, 80547
9421, 84, 10849, 46663
9422, 24, 2320, 8116
9423, 51, 18463, 60595
9424, 0, 1831, 5497
9425, 61, 17123, 58815
9426, 77, 13712, 52998
9427, 75, 2551, 18907
9428, 59, 1484, 11418
9429, 32, 22349, 69099
9430, 70, 9407, 38025
9431, 8, 1987, 6093
9432, 35, 22338, 69468
9433, 20, 18597, 56595
9434, 53, 15574, 52344
9435, 73, 15987, 58623
9436, 50, 666, 7002
9437, 51, 2277, 12037
9438, 35, 7326, 24432
9439, 17, 18477, 56013
9440, 75, 5448, 27598
9441, 37, 1916, 8490
9442, 62, 27639, 90609
9443, 97, 12487, 56283
9444, 5, 18151, 54507
9445, 16, 28107, 84837
9446, 84, 1829, 19603
9447, 53, 6735, 25827
9448, 32, 14051, 44205
9449, 30, 11177, 35335
9450, 94, 14653, 61635
9451, 8, 12675, 38157
9452, 40, 1277, 7035
9453, 86, 21471, 79209
9454, 18, 26828, 81136
9455, 71, 29273, 97905
9456, 99, 14794, 63988
9457, 64, 18604, 64008
9458, 77, 15409, 58089
9459, 30, 15480, 48244
9460, 59, 2565, 14661
9461, 91, 14403, 59775
9462, 78, 12334, 49174
9463, 43, 14269, 46509
9464, 62, 10488, 39156
9465, 58, 26952, 87588
9466, 93, 15770, 64612
9467, 96, 2231, 25129
9468, 64, 3367, 18297
9469, 76, 22358, 78630
9470, 73, 23010, 79692
9471, 14, 21803, 65805
9472, 40, 11429, 37491
9473, 43, 8060, 27882
9474, 90, 18308, 71128
9475, 37, 6290, 21612
9476, 31, 11181, 35469
9477, 43, 15548, 50346
9478, 44, 13970, 45786
9479, 69, 18582, 65272
9480, 40, 6731, 23397
9481, 91, 5258, 32340
9482, 26, 13621, 42219
9483, 76, 18840, 68076
9484, 99, 3296, 29494
9485, 98, 21331, 83205
9486, 20, 28712, 86940
9487, 89, 13100, 55146
9488, 63, 1185, 11497
9489, 8, 6387, 19293
9490, 85, 17209, 66081
9491, 26, 25755, 78621
9492, 67, 10264, 39774
9493, 73, 14, 10704
9494, 89, 6603, 35655
9495, 91, 26976, 97494
9496, 48, 19362, 62698
9497, 70, 13432, 50100
9498, 85, 8022, 38520
9499, 90, 11693, 51283
9500, 21, 18927, 57667
9501, 24, 1709, 6283
9502, 22, 16357, 50043
9503, 13, 739, 2559
9504, 94, 11398, 51870
9505, 43, 13850, 45252
9506, 95, 871, 20667
9507, 79, 29725, 101661
9508, 6, 9278, 27910
9509, 16, 20433, 61815
9510, 8, 752, 2388
9511, 82, 27302, 95358
9512, 29, 20934, 64488
9513, 27, 17433, 53761
9514, 11, 3909, 11973
9515, 22, 8830, 27462
9516, 39, 24094, 75328
9517, 9, 972, 3082
9518, 34, 29027, 89397
9519, 41, 28377, 88497
9520, 98, 25371, 95325
9521, 95, 27639, 100971
9522, 2, 17640, 52932
9523, 49, 20127, 65187
9524, 56, 9191, 33849
9525, 26, 11902, 37062
9526, 70, 984, 12756
9527, 50, 20717, 67155
9528, 99, 5503, 36115
9529, 17, 12918, 39336
9530, 26, 11337, 35367
9531, 97, 18835, 75327
9532, 59, 14131, 49359
9533, 38, 26296, 81780
9534, 81, 16616, 62974
9535, 6, 21908, 65800
9536, 36, 15145, 48031
9537, 97, 9109, 46149
9538, 71, 6514, 29628
9539, 99, 12202, 56212
9540, 93, 2475, 24727
9541, 11, 26444, 79578
9542, 68, 828, 11736
9543, 82, 21695, 78537
9544, 98, 21396, 83400
9545, 88, 25237, 91203
9546, 71, 12716, 48234
9547, 83, 837, 16293
9548, 90, 5879, 33841
9549, 50, 21786, 70362
9550, 80, 2445, 20139
9551, 11, 18846, 56784
9552, 2, 7032, 21108
9553, 8, 14841, 44655
9554, 15, 1615, 5299
9555, 63, 1733, 13141
9556, 21, 24801, 75289
9557, 44, 17476, 56304
9558, 70, 20628, 71688
9559, 67, 25251, 84735
9560, 38, 7375, 25017
9561, 46, 11136, 37644
9562, 31, 28340, 86946
9563, 15, 14507, 43975
9564, 1, 4914, 14748
9565, 78, 18473, 67591
9566, 59, 3882, 18612
9567, 37, 4479, 16179
9568, 54, 16080, 54076
9569, 45, 45, 4189
9570, 28, 1109, 4899
9571, 53, 584, 7374
9572, 44, 18883, 60525
9573, 17, 876, 3210
9574, 64, 23080, 77436
9575, 40, 6946, 24042
9576, 95, 22006, 84072
9577, 16, 22591, 68289
9578, 44, 18090, 58146
9579, 10, 18365, 55299
9580, 99, 5548, 36250
9581, 77, 14318, 54816
9582, 30, 27254, 83566
9583, 36, 10173, 33115
9584, 18, 13305, 40567
9585, 48, 15160, 50092
9586, 24, 24892, 75832
9587, 18, 22859, 69229
9588, 34, 3399, 12513
9589, 13, 22222, 67008
9590, 54, 8767, 32137
9591, 6, 21187, 63637
9592, 41, 14290, 46236
9593, 53, 10200, 36222
9594, 64, 12502, 45702
9595, 87, 5940, 32962
9596, 51, 23596, 75994
9597, 24, 4207, 13777
9598, 54, 7403, 28045
9599, 99, 15074, 64828
9600, 84, 23994, 86098
9601, 48, 9250, 32362
9602, 93, 21374, 81424
9603, 50, 14279, 47841
9604, 27, 21302, 65368
9605, 72, 25714, 87514
9606, 57, 16162, 54988
9607, 13, 4622, 14208
9608, 84, 20267, 74917
9609, 30, 19797, 61195
9610, 90, 14463, 59593
9611, 75, 19606, 70072
9612, 63, 844, 10474
9613, 23, 12726, 39240
9614, 5, 18127, 54435
9615, 31, 11638, 36840
9616, 75, 29405, 99469
9617, 98, 26611, 99045
9618, 81, 12386, 50284
9619, 12, 21107, 63613
9620, 91, 5975, 34491
9621, 28, 18014, 55614
9622, 39, 23322, 73012
9623, 80, 5515, 29349
9624, 97, 1945, 24657
9625, 50, 28605, 90819
9626, 37, 1982, 8688
9627, 41, 16750, 53616
9628, 98, 20578, 80946
9629, 1, 28619, 85863
9630, 77, 7275, 33687
9631, 35, 5631, 19347
9632, 79, 2296, 19374
9633, 45, 10164, 34546
9634, 43, 24879, 78339
9635, 12, 7383, 22441
9636, 27, 10612, 33298
9637, 35, 2716, 10602
9638, 86, 13421, 55059
9639, 3, 19907, 59743
9640, 82, 67, 13653
9641, 35, 10777, 34785
9642, 43, 12652, 41658
9643, 30, 833, 4303
9644, 60, 7591, 29977
9645, 42, 4788, 17896
9646, 40, 26119, 81561
9647, 64, 16135, 56601
9648, 15, 24164, 72946
9649, 57, 829, 8989
9650, 55, 25390, 82224
9651, 96, 15996, 66424
9652, 33, 11603, 36991
9653, 5, 13108, 39378
9654, 60, 7523, 29773
9655, 19, 24381, 73869
9656, 12, 16883, 50941
9657, 1, 2928, 8790
9658, 51, 7487, 27667
9659, 90, 21401, 80407
9660, 12, 28179, 84829
9661, 87, 22139, 81559
9662, 56, 2747, 14517
9663, 38, 10005, 32907
9664, 73, 18009, 64689
9665, 96, 25380, 94576
9666, 5, 18343, 55083
9667, 50, 4841, 19527
9668, 43, 6845, 24237
9669, 43, 13868, 45306
9670, 43, 1814, 9144
9671, 36, 8833, 29095
9672, 88, 16143, 63921
9673, 86, 5834, 32298
9674, 29, 7087, 22947
9675, 12, 10237, 31003
9676, 88, 9069, 42699
9677, 68, 27432, 91548
9678, 91, 23134, 85968
9679, 88, 178, 16026
9680, 36, 15566, 49294
9681, 44, 25827, 81357
9682, 97, 13281, 58665
9683, 34, 10662, 34302
9684, 19, 15738, 47940
9685, 76, 2142, 17982
9686, 98, 19292, 77088
9687, 5, 9240, 27774
9688, 44, 7568, 26580
9689, 51, 17200, 56806
9690, 53, 7174, 27144
9691, 29, 10742, 33912
9692, 84, 29567, 102817
9693, 9, 29889, 89833
9694, 3, 1145, 3457
9695, 50, 12900, 43704
9696, 88, 7308, 37416
9697, 9, 28337, 85177
9698, 86, 24870, 89406
9699, 17, 17980, 54522
9700, 59, 13650, 47916
9701, 22, 26466, 80370
9702, 37, 6383, 21891
9703, 83, 9353, 41841
9704, 82, 25149, 88899
9705, 18, 1656, 5620
9706, 19, 8586, 26484
9707, 76, 14091, 53829
9708, 62, 26639, 87609
9709, 88, 2896, 24180
9710, 27, 229, 2149
9711, 69, 22198, 76120
9712, 14, 5212, 16032
9713, 24, 26007, 79177
9714, 43, 7356, 25770
9715, 42, 24626, 77410
9716, 57, 221, 7165
9717, 22, 17838, 54486
9718, 19, 1861, 6309
9719, 34, 6236, 21024
9720, 0, 26080, 78244
9721, 63, 7997, 31933
9722, 71, 17285, 61941
9723, 34, 24772, 76632
9724, 83, 24294, 86664
9725, 12, 15068, 45496
9726, 15, 1720, 5614
9727, 65, 15405, 54669
9728, 60, 9988, 37168
9729, 77, 8859, 38439
9730, 17, 18412, 55818
9731, 58, 8976, 33660
9732, 43, 18290, 58572
9733, 42, 24188, 76096
9734, 90, 19622, 75070
9735, 65, 10266, 39252
9736, 64, 21823, 73665
9737, 22, 244, 1704
9738, 69, 11581, 44269
9739, 90, 27817, 99655
9740, 7, 2508, 7626
9741, 39, 878, 5680
9742, 3, 19306, 57940
9743, 61, 25939, 85263
9744, 43, 11084, 36954
9745, 15, 29384, 88606
9746, 77, 22526, 79440
9747, 21, 28255, 85651
9748, 76, 17739, 64773
9749, 74, 27603, 93765
9750, 41, 13148, 42810
9751, 20, 12362, 37890
9752, 37, 12580, 40482
9753, 49, 26583, 84555
9754, 89, 7675, 38871
9755, 69, 21571, 74239
9756, 30, 28296, 86692
9757, 21, 22797, 69277
9758, 71, 14565, 53781
9759, 58, 2223, 13401
9760, 7, 19454, 58464
9761, 75, 5923, 29023
9762, 39, 22074, 69268
9763, 94, 21926, 83454
9764, 80, 24414, 86046
9765, 29, 7100, 22986
9766, 12, 6574, 20014
9767, 20, 16756, 51072
9768, 83, 20053, 73941
9769, 99, 3821, 31069
9770, 19, 26886, 81384
9771, 74, 17689, 64023
9772, 41, 26340, 82386
9773, 35, 9153, 29913
9774, 87, 11423, 49411
9775, 95, 4297, 30945
